audio_file,path,link,duration_s,true_group,true_class,true_speaker,train_files,legacy_pred_class,legacy_pred_speaker,legacy_conf,legacy_verdict,legacy_true_rank,legacy_true_in_top2,legacy_true_in_top5,cluster_pred_class,cluster_pred_speaker,cluster_conf,cluster_verdict,cluster_true_rank,cluster_true_in_top2,cluster_true_in_top5,any_error,error_group,note
bd4f5e24-8fff-46fe-97d3-535d3c682708.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\bd4f5e24-8fff-46fe-97d3-535d3c682708.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\bd4f5e24-8fff-46fe-97d3-535d3c682708.wav"",""bd4f5e24-8fff-46fe-97d3-535d3c682708.wav"")",56.49,unknown,0,unknown,,0,unknown,0.787,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
bd6eefd3-71ba-46b3-9de0-2c4c506e737d.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\bd6eefd3-71ba-46b3-9de0-2c4c506e737d.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\bd6eefd3-71ba-46b3-9de0-2c4c506e737d.wav"",""bd6eefd3-71ba-46b3-9de0-2c4c506e737d.wav"")",25.51,unknown,0,unknown,,0,unknown,0.992,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
be42a3e3-22ef-49e9-9333-7e677bc81e6e.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\be42a3e3-22ef-49e9-9333-7e677bc81e6e.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\be42a3e3-22ef-49e9-9333-7e677bc81e6e.wav"",""be42a3e3-22ef-49e9-9333-7e677bc81e6e.wav"")",60.76,unknown,0,unknown,,0,unknown,0.9986,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
be4bbc05-4311-4fd6-9262-8f69a6be6ce8.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\be4bbc05-4311-4fd6-9262-8f69a6be6ce8.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\be4bbc05-4311-4fd6-9262-8f69a6be6ce8.wav"",""be4bbc05-4311-4fd6-9262-8f69a6be6ce8.wav"")",57.86,known,175,5ddbb40d-9127-499f-83f1-cd4bbea8638d,5,175,5ddbb40d-9127-499f-83f1-cd4bbea8638d,0.9944,OK,1,True,True,175,5ddbb40d-9127-499f-83f1-cd4bbea8638d,0.9775,OK,1,True,True,False,ok,
be9e3c04-39eb-4111-a132-515daa65ee13.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\be9e3c04-39eb-4111-a132-515daa65ee13.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\be9e3c04-39eb-4111-a132-515daa65ee13.wav"",""be9e3c04-39eb-4111-a132-515daa65ee13.wav"")",63.32,known,221,7f06c0b5-9925-418a-ae48-090eff08adf6,5,221,7f06c0b5-9925-418a-ae48-090eff08adf6,0.9984,OK,1,True,True,221,7f06c0b5-9925-418a-ae48-090eff08adf6,0.9997,OK,1,True,True,False,ok,
beed4e2a-3a3a-474f-a3f5-762a396da325.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\beed4e2a-3a3a-474f-a3f5-762a396da325.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\beed4e2a-3a3a-474f-a3f5-762a396da325.wav"",""beed4e2a-3a3a-474f-a3f5-762a396da325.wav"")",77.91,unknown,0,unknown,,0,unknown,0.9975,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
beef207f-341a-4977-9dff-2957ab965c79.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\beef207f-341a-4977-9dff-2957ab965c79.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\beef207f-341a-4977-9dff-2957ab965c79.wav"",""beef207f-341a-4977-9dff-2957ab965c79.wav"")",75.01,known,437,fa0a0911-1b72-4f8d-b669-6ff3c10226c1,5,437,fa0a0911-1b72-4f8d-b669-6ff3c10226c1,0.981,OK,1,True,True,437,fa0a0911-1b72-4f8d-b669-6ff3c10226c1,0.9739,OK,1,True,True,False,ok,
bf064f9a-7f5e-4414-8609-28687c17ec1c.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\bf064f9a-7f5e-4414-8609-28687c17ec1c.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\bf064f9a-7f5e-4414-8609-28687c17ec1c.wav"",""bf064f9a-7f5e-4414-8609-28687c17ec1c.wav"")",49.07,unknown,0,unknown,,0,unknown,0.9328,OK,1,True,True,0,unknown,0.9999,OK,1,True,True,False,ok,
bf31a25a-47b8-448c-92df-3e06ed4dc75e.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\bf31a25a-47b8-448c-92df-3e06ed4dc75e.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\bf31a25a-47b8-448c-92df-3e06ed4dc75e.wav"",""bf31a25a-47b8-448c-92df-3e06ed4dc75e.wav"")",92.33,known,29,0e5716cd-e420-41d5-87fe-f4092c3aa901,5,29,0e5716cd-e420-41d5-87fe-f4092c3aa901,0.9341,OK,1,True,True,29,0e5716cd-e420-41d5-87fe-f4092c3aa901,0.9917,OK,1,True,True,False,ok,
bfe4943a-43f7-4e0b-b770-e876de9cb340.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\bfe4943a-43f7-4e0b-b770-e876de9cb340.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\bfe4943a-43f7-4e0b-b770-e876de9cb340.wav"",""bfe4943a-43f7-4e0b-b770-e876de9cb340.wav"")",73.13,unknown,0,unknown,,0,unknown,0.9949,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
c0c09618-2389-420a-b9c0-055ff00a0ee7.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c0c09618-2389-420a-b9c0-055ff00a0ee7.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c0c09618-2389-420a-b9c0-055ff00a0ee7.wav"",""c0c09618-2389-420a-b9c0-055ff00a0ee7.wav"")",66.65,known,70,21c6e87a-8faa-4a94-8ee4-2eab15612e28,5,70,21c6e87a-8faa-4a94-8ee4-2eab15612e28,0.7857,OK,1,True,True,70,21c6e87a-8faa-4a94-8ee4-2eab15612e28,0.9916,OK,1,True,True,False,ok,
c14939fa-ad83-4bb7-a3be-dc15939ba8a7.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c14939fa-ad83-4bb7-a3be-dc15939ba8a7.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c14939fa-ad83-4bb7-a3be-dc15939ba8a7.wav"",""c14939fa-ad83-4bb7-a3be-dc15939ba8a7.wav"")",78.68,unknown,0,unknown,,0,unknown,0.9874,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
c1902044-79c4-436e-89f1-8fa5335b8522.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c1902044-79c4-436e-89f1-8fa5335b8522.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c1902044-79c4-436e-89f1-8fa5335b8522.wav"",""c1902044-79c4-436e-89f1-8fa5335b8522.wav"")",88.75,unknown,0,unknown,,0,unknown,0.9798,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
c1c3999d-77fa-44b0-ad72-e6f01d2297e3.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c1c3999d-77fa-44b0-ad72-e6f01d2297e3.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c1c3999d-77fa-44b0-ad72-e6f01d2297e3.wav"",""c1c3999d-77fa-44b0-ad72-e6f01d2297e3.wav"")",77.4,known,275,990aa42f-b730-40f8-b720-4f2040b84f73,20,275,990aa42f-b730-40f8-b720-4f2040b84f73,0.9628,OK,1,True,True,275,990aa42f-b730-40f8-b720-4f2040b84f73,0.9883,OK,1,True,True,False,ok,
c26269a0-d57e-46eb-9b72-c29bd2f481fd.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c26269a0-d57e-46eb-9b72-c29bd2f481fd.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c26269a0-d57e-46eb-9b72-c29bd2f481fd.wav"",""c26269a0-d57e-46eb-9b72-c29bd2f481fd.wav"")",59.14,unknown,0,unknown,,0,unknown,0.3917,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
c2848f28-8cdf-4738-95f6-e7ad71e73ecc.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c2848f28-8cdf-4738-95f6-e7ad71e73ecc.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c2848f28-8cdf-4738-95f6-e7ad71e73ecc.wav"",""c2848f28-8cdf-4738-95f6-e7ad71e73ecc.wav"")",62.98,known,366,ce5e6ed4-b722-491a-a9cb-6e49b2c9d99f,5,366,ce5e6ed4-b722-491a-a9cb-6e49b2c9d99f,0.9997,OK,1,True,True,366,ce5e6ed4-b722-491a-a9cb-6e49b2c9d99f,0.9713,OK,1,True,True,False,ok,
c3454f01-55fc-40ef-abe1-3454ab3fe154.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c3454f01-55fc-40ef-abe1-3454ab3fe154.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c3454f01-55fc-40ef-abe1-3454ab3fe154.wav"",""c3454f01-55fc-40ef-abe1-3454ab3fe154.wav"")",75.26,known,141,472eb2d0-c3f8-483e-9630-2138c14c6b8e,5,141,472eb2d0-c3f8-483e-9630-2138c14c6b8e,0.5312,OK,1,True,True,141,472eb2d0-c3f8-483e-9630-2138c14c6b8e,0.9908,OK,1,True,True,False,ok,
c349cdcf-8a44-4194-9e15-3c24fe229c30.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c349cdcf-8a44-4194-9e15-3c24fe229c30.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c349cdcf-8a44-4194-9e15-3c24fe229c30.wav"",""c349cdcf-8a44-4194-9e15-3c24fe229c30.wav"")",78.51,unknown,0,unknown,,0,unknown,1.0,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
c35a0082-47bf-4535-a28d-e310d2c7c76b.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c35a0082-47bf-4535-a28d-e310d2c7c76b.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c35a0082-47bf-4535-a28d-e310d2c7c76b.wav"",""c35a0082-47bf-4535-a28d-e310d2c7c76b.wav"")",56.75,unknown,0,unknown,,0,unknown,0.9683,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
c39a9f59-9e24-4726-acd0-849c7b136306.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c39a9f59-9e24-4726-acd0-849c7b136306.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c39a9f59-9e24-4726-acd0-849c7b136306.wav"",""c39a9f59-9e24-4726-acd0-849c7b136306.wav"")",54.27,known,150,50b0b48c-8a69-491d-8960-0040a3c4cf86,5,150,50b0b48c-8a69-491d-8960-0040a3c4cf86,0.986,OK,1,True,True,150,50b0b48c-8a69-491d-8960-0040a3c4cf86,0.9966,OK,1,True,True,False,ok,
c3ad1778-5207-4064-b1ea-051c6e8a5bd4.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c3ad1778-5207-4064-b1ea-051c6e8a5bd4.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c3ad1778-5207-4064-b1ea-051c6e8a5bd4.wav"",""c3ad1778-5207-4064-b1ea-051c6e8a5bd4.wav"")",51.63,known,1,002a5b79-e987-4a53-a633-b7da05ac1389,5,1,002a5b79-e987-4a53-a633-b7da05ac1389,0.9953,OK,1,True,True,1,002a5b79-e987-4a53-a633-b7da05ac1389,0.9991,OK,1,True,True,False,ok,
c3f60641-3e4d-4869-99e3-aca87bd6c949.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c3f60641-3e4d-4869-99e3-aca87bd6c949.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c3f60641-3e4d-4869-99e3-aca87bd6c949.wav"",""c3f60641-3e4d-4869-99e3-aca87bd6c949.wav"")",58.45,known,404,e571394b-f613-408f-a0ac-93429ebb9256,5,404,e571394b-f613-408f-a0ac-93429ebb9256,0.9861,OK,1,True,True,404,e571394b-f613-408f-a0ac-93429ebb9256,0.984,OK,1,True,True,False,ok,
c41b6645-27f3-48bb-906f-a934de578354.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c41b6645-27f3-48bb-906f-a934de578354.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c41b6645-27f3-48bb-906f-a934de578354.wav"",""c41b6645-27f3-48bb-906f-a934de578354.wav"")",49.66,unknown,0,unknown,,0,unknown,0.518,OK,1,True,True,0,unknown,0.9133,OK,1,True,True,False,ok,
c4246372-78d5-43f7-9896-a4b66855a509.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c4246372-78d5-43f7-9896-a4b66855a509.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c4246372-78d5-43f7-9896-a4b66855a509.wav"",""c4246372-78d5-43f7-9896-a4b66855a509.wav"")",70.14,unknown,0,unknown,,0,unknown,0.9871,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
c448b409-6d78-4233-85b8-c5d341fb3f77.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c448b409-6d78-4233-85b8-c5d341fb3f77.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c448b409-6d78-4233-85b8-c5d341fb3f77.wav"",""c448b409-6d78-4233-85b8-c5d341fb3f77.wav"")",51.54,unknown,0,unknown,,0,unknown,0.479,OK,1,True,True,0,unknown,0.9999,OK,1,True,True,False,ok,
c4a7f1f9-ca99-41ea-a9e9-1a227596243f.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c4a7f1f9-ca99-41ea-a9e9-1a227596243f.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c4a7f1f9-ca99-41ea-a9e9-1a227596243f.wav"",""c4a7f1f9-ca99-41ea-a9e9-1a227596243f.wav"")",65.02,known,393,dddcbc38-d7ba-4108-9d40-334d3af5fc22,5,393,dddcbc38-d7ba-4108-9d40-334d3af5fc22,0.9991,OK,1,True,True,393,dddcbc38-d7ba-4108-9d40-334d3af5fc22,0.9807,OK,1,True,True,False,ok,
c4f720f3-68c0-4ce7-ae2f-e6df5add0996.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c4f720f3-68c0-4ce7-ae2f-e6df5add0996.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c4f720f3-68c0-4ce7-ae2f-e6df5add0996.wav"",""c4f720f3-68c0-4ce7-ae2f-e6df5add0996.wav"")",75.26,known,296,a5a3c1b3-2877-48df-9a5a-b1b976ca0bd3,5,296,a5a3c1b3-2877-48df-9a5a-b1b976ca0bd3,0.9349,OK,1,True,True,296,a5a3c1b3-2877-48df-9a5a-b1b976ca0bd3,0.9792,OK,1,True,True,False,ok,
c50e5d61-36ea-4991-a716-ab5eae55efa3.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c50e5d61-36ea-4991-a716-ab5eae55efa3.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c50e5d61-36ea-4991-a716-ab5eae55efa3.wav"",""c50e5d61-36ea-4991-a716-ab5eae55efa3.wav"")",76.29,known,337,c11ff3c9-ee35-4176-b2ed-3717492e0642,5,337,c11ff3c9-ee35-4176-b2ed-3717492e0642,0.9506,OK,1,True,True,337,c11ff3c9-ee35-4176-b2ed-3717492e0642,0.9929,OK,1,True,True,False,ok,
c5cae652-d1b7-4dd1-adda-1b66adcde312.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c5cae652-d1b7-4dd1-adda-1b66adcde312.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c5cae652-d1b7-4dd1-adda-1b66adcde312.wav"",""c5cae652-d1b7-4dd1-adda-1b66adcde312.wav"")",62.29,unknown,0,unknown,,0,unknown,0.999,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
c6107501-1dbd-44e4-b776-2b53f8e8fdbc.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c6107501-1dbd-44e4-b776-2b53f8e8fdbc.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c6107501-1dbd-44e4-b776-2b53f8e8fdbc.wav"",""c6107501-1dbd-44e4-b776-2b53f8e8fdbc.wav"")",48.13,unknown,0,unknown,,0,unknown,0.9994,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
c6228a39-cfbd-4378-a181-ceac32376ff6.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c6228a39-cfbd-4378-a181-ceac32376ff6.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c6228a39-cfbd-4378-a181-ceac32376ff6.wav"",""c6228a39-cfbd-4378-a181-ceac32376ff6.wav"")",47.79,unknown,0,unknown,,0,unknown,0.947,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
c62996fc-d214-416a-8041-aa46800858f0.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c62996fc-d214-416a-8041-aa46800858f0.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c62996fc-d214-416a-8041-aa46800858f0.wav"",""c62996fc-d214-416a-8041-aa46800858f0.wav"")",58.97,unknown,0,unknown,,0,unknown,0.2175,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
c6483b63-2c94-4199-a2bd-a8e03f0337cf.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c6483b63-2c94-4199-a2bd-a8e03f0337cf.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c6483b63-2c94-4199-a2bd-a8e03f0337cf.wav"",""c6483b63-2c94-4199-a2bd-a8e03f0337cf.wav"")",50.01,known,350,c6d0685d-47b2-47c1-8f2f-5c3c699c221d,5,350,c6d0685d-47b2-47c1-8f2f-5c3c699c221d,0.9946,OK,1,True,True,350,c6d0685d-47b2-47c1-8f2f-5c3c699c221d,0.9968,OK,1,True,True,False,ok,
c701d7d8-b40b-4f7d-8c5c-655da50b7818.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c701d7d8-b40b-4f7d-8c5c-655da50b7818.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c701d7d8-b40b-4f7d-8c5c-655da50b7818.wav"",""c701d7d8-b40b-4f7d-8c5c-655da50b7818.wav"")",49.75,known,381,d634794f-6c88-4286-b4a3-85cb8a427a8a,5,381,d634794f-6c88-4286-b4a3-85cb8a427a8a,0.9615,OK,1,True,True,381,d634794f-6c88-4286-b4a3-85cb8a427a8a,0.9982,OK,1,True,True,False,ok,
c77b72f9-42c7-4449-ba73-63252a3ed85c.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c77b72f9-42c7-4449-ba73-63252a3ed85c.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c77b72f9-42c7-4449-ba73-63252a3ed85c.wav"",""c77b72f9-42c7-4449-ba73-63252a3ed85c.wav"")",73.73,known,407,e7861c5a-8497-4204-b192-86e7a2204a86,5,407,e7861c5a-8497-4204-b192-86e7a2204a86,0.9974,OK,1,True,True,407,e7861c5a-8497-4204-b192-86e7a2204a86,0.9993,OK,1,True,True,False,ok,
c7d871bd-afb3-4d00-b9c0-1f420c2ed9cc.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c7d871bd-afb3-4d00-b9c0-1f420c2ed9cc.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c7d871bd-afb3-4d00-b9c0-1f420c2ed9cc.wav"",""c7d871bd-afb3-4d00-b9c0-1f420c2ed9cc.wav"")",95.66,unknown,0,unknown,,0,unknown,0.9929,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
c8c08b10-e514-408a-aa74-58aca3f78e9a.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c8c08b10-e514-408a-aa74-58aca3f78e9a.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c8c08b10-e514-408a-aa74-58aca3f78e9a.wav"",""c8c08b10-e514-408a-aa74-58aca3f78e9a.wav"")",50.43,known,269,96f6052b-fd5c-403f-ad30-08fa1b7c1551,5,269,96f6052b-fd5c-403f-ad30-08fa1b7c1551,0.9466,OK,1,True,True,269,96f6052b-fd5c-403f-ad30-08fa1b7c1551,0.9954,OK,1,True,True,False,ok,
c8ceedd4-bcd4-47c2-bf6a-852a7c95b370.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c8ceedd4-bcd4-47c2-bf6a-852a7c95b370.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c8ceedd4-bcd4-47c2-bf6a-852a7c95b370.wav"",""c8ceedd4-bcd4-47c2-bf6a-852a7c95b370.wav"")",8.96,unknown,0,unknown,,0,unknown,0.775,OK,1,True,True,0,unknown,0.9991,OK,1,True,True,False,ok,
c8f6d2af-7c2d-4349-aa33-dd268c805ced.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c8f6d2af-7c2d-4349-aa33-dd268c805ced.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c8f6d2af-7c2d-4349-aa33-dd268c805ced.wav"",""c8f6d2af-7c2d-4349-aa33-dd268c805ced.wav"")",45.65,unknown,0,unknown,,0,unknown,0.5407,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
c907cf72-5321-446a-b0db-4f89c36d6f0c.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c907cf72-5321-446a-b0db-4f89c36d6f0c.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c907cf72-5321-446a-b0db-4f89c36d6f0c.wav"",""c907cf72-5321-446a-b0db-4f89c36d6f0c.wav"")",41.39,unknown,0,unknown,,0,unknown,0.6271,OK,1,True,True,0,unknown,0.9999,OK,1,True,True,False,ok,
c98fe398-e245-4a04-9c0a-c97630c9645d.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c98fe398-e245-4a04-9c0a-c97630c9645d.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c98fe398-e245-4a04-9c0a-c97630c9645d.wav"",""c98fe398-e245-4a04-9c0a-c97630c9645d.wav"")",89.43,known,90,2ea02aee-3c9e-41eb-b22c-ec20e03e6312,5,90,2ea02aee-3c9e-41eb-b22c-ec20e03e6312,0.9913,OK,1,True,True,90,2ea02aee-3c9e-41eb-b22c-ec20e03e6312,0.9796,OK,1,True,True,False,ok,
c9d96d53-ff5a-4421-a83d-052012e1ae47.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c9d96d53-ff5a-4421-a83d-052012e1ae47.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\c9d96d53-ff5a-4421-a83d-052012e1ae47.wav"",""c9d96d53-ff5a-4421-a83d-052012e1ae47.wav"")",59.65,known,79,26c6f3a9-6a11-4a61-889f-657afcde56f6,5,79,26c6f3a9-6a11-4a61-889f-657afcde56f6,0.9991,OK,1,True,True,79,26c6f3a9-6a11-4a61-889f-657afcde56f6,0.9919,OK,1,True,True,False,ok,
ca126010-4645-4d3e-97a6-01a4c6a89727.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\ca126010-4645-4d3e-97a6-01a4c6a89727.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\ca126010-4645-4d3e-97a6-01a4c6a89727.wav"",""ca126010-4645-4d3e-97a6-01a4c6a89727.wav"")",67.5,unknown,0,unknown,,0,unknown,0.9789,OK,1,True,True,0,unknown,0.9839,OK,1,True,True,False,ok,
ca420c5a-d9d6-4a71-b833-7a68ed241b61.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\ca420c5a-d9d6-4a71-b833-7a68ed241b61.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\ca420c5a-d9d6-4a71-b833-7a68ed241b61.wav"",""ca420c5a-d9d6-4a71-b833-7a68ed241b61.wav"")",57.43,known,254,8b42c45c-6722-4842-9d8c-7fee06cc2085,5,254,8b42c45c-6722-4842-9d8c-7fee06cc2085,0.9979,OK,1,True,True,254,8b42c45c-6722-4842-9d8c-7fee06cc2085,0.9956,OK,1,True,True,False,ok,
